log_melspec_mean_1,log_melspec_mean_2,log_melspec_mean_3,log_melspec_mean_4,log_melspec_mean_5,log_melspec_mean_6,log_melspec_mean_7,log_melspec_mean_8,log_melspec_mean_9,log_melspec_mean_10,log_melspec_mean_11,log_melspec_mean_12,log_melspec_mean_13,log_melspec_mean_14,log_melspec_mean_15,log_melspec_mean_16,log_melspec_mean_17,log_melspec_mean_18,log_melspec_mean_19,log_melspec_mean_20,log_melspec_mean_21,log_melspec_mean_22,log_melspec_mean_23,log_melspec_mean_24,log_melspec_mean_25,log_melspec_mean_26,log_melspec_mean_27,log_melspec_mean_28,log_melspec_mean_29,log_melspec_mean_30,log_melspec_mean_31,log_melspec_mean_32,log_melspec_mean_33,log_melspec_mean_34,log_melspec_mean_35,log_melspec_mean_36,log_melspec_mean_37,log_melspec_mean_38,log_melspec_mean_39,log_melspec_mean_40,log_melspec_mean_41,log_melspec_mean_42,log_melspec_mean_43,log_melspec_mean_44,log_melspec_mean_45,log_melspec_mean_46,log_melspec_mean_47,log_melspec_mean_48,log_melspec_mean_49,log_melspec_mean_50,log_melspec_mean_51,log_melspec_mean_52,log_melspec_mean_53,log_melspec_mean_54,log_melspec_mean_55,log_melspec_mean_56,log_melspec_mean_57,log_melspec_mean_58,log_melspec_mean_59,log_melspec_mean_60,log_melspec_mean_61,log_melspec_mean_62,log_melspec_mean_63,log_melspec_mean_64,log_melspec_std_1,log_melspec_std_2,log_melspec_std_3,log_melspec_std_4,log_melspec_std_5,log_melspec_std_6,log_melspec_std_7,log_melspec_std_8,log_melspec_std_9,log_melspec_std_10,log_melspec_std_11,log_melspec_std_12,log_melspec_std_13,log_melspec_std_14,log_melspec_std_15,log_melspec_std_16,log_melspec_std_17,log_melspec_std_18,log_melspec_std_19,log_melspec_std_20,log_melspec_std_21,log_melspec_std_22,log_melspec_std_23,log_melspec_std_24,log_melspec_std_25,log_melspec_std_26,log_melspec_std_27,log_melspec_std_28,log_melspec_std_29,log_melspec_std_30,log_melspec_std_31,log_melspec_std_32,log_melspec_std_33,log_melspec_std_34,log_melspec_std_35,log_melspec_std_36,log_melspec_std_37,log_melspec_std_38,log_melspec_std_39,log_melspec_std_40,log_melspec_std_41,log_melspec_std_42,log_melspec_std_43,log_melspec_std_44,log_melspec_std_45,log_melspec_std_46,log_melspec_std_47,log_melspec_std_48,log_melspec_std_49,log_melspec_std_50,log_melspec_std_51,log_melspec_std_52,log_melspec_std_53,log_melspec_std_54,log_melspec_std_55,log_melspec_std_56,log_melspec_std_57,log_melspec_std_58,log_melspec_std_59,log_melspec_std_60,log_melspec_std_61,log_melspec_std_62,log_melspec_std_63,log_melspec_std_64,loudness_slidingwindow_mean,loudness_slidingwindow_std
-16.246262,-29.582966,-34.7915,-37.4526,-41.883865,-46.006638,-50.193485,-52.16666,-55.11911,-56.992027,-58.62637,-59.533085,-61.21821,-62.64944,-63.92519,-66.10276,-67.41387,-70.57163,-69.78584,-69.81655,-70.77254,-71.24997,-71.25557,-70.933784,-70.93454,-71.14795,-73.544266,-73.71399,-74.26506,-75.17255,-75.65364,-76.222626,-76.79983,-76.99279,-77.0948,-78.13365,-79.567406,-79.929794,-79.94112,-79.94913,-79.95623,-79.96275,-79.96886,-79.97462,-79.98009,-79.9853,-79.99026,-79.99499,-79.99948,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,13.563139,11.3737335,10.725883,10.127209,9.907296,8.851657,8.575227,8.514626,8.4270735,8.341463,7.929294,7.741923,6.946189,7.2864475,7.3470764,6.966523,6.737637,6.7945256,7.147874,7.5193396,8.4163885,8.388723,7.940448,7.31246,7.98265,8.03174,7.819205,7.571736,7.078519,6.806605,6.468732,5.956289,5.070722,4.7551537,5.245396,4.701686,2.1163585,0.96008444,0.80524313,0.695709,0.59852684,0.5093782,0.42593998,0.34708005,0.27228236,0.20106244,0.13319218,0.06852953,0.0070750443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.98818729602947,1.6877672053197863
-12.0982,-30.825062,-36.057636,-40.32664,-45.537006,-46.50885,-48.112595,-47.42998,-48.346756,-50.716515,-52.268654,-53.16845,-52.615955,-53.937992,-54.84065,-55.650845,-55.71874,-56.243233,-52.759384,-53.0157,-52.447395,-53.836895,-56.093536,-58.197628,-58.691654,-59.915916,-60.634575,-60.815823,-61.464764,-62.316566,-62.64664,-63.004704,-63.094013,-63.429234,-63.76147,-65.27947,-72.72554,-79.95828,-79.96255,-79.965454,-79.967964,-79.97022,-79.9723,-79.974236,-79.97604,-79.977745,-79.97934,-79.98084,-79.982254,-79.983574,-79.98481,-79.985954,-79.987015,-79.988,-79.9889,-79.98972,-79.990456,-79.99111,-79.9917,-79.9922,-79.99262,-79.99296,-79.993225,-79.993385,10.4868,8.369913,7.648434,7.0166574,6.188106,6.2330503,6.3369555,6.2517257,6.1923013,5.6153746,5.52892,5.6550684,6.683133,5.444415,5.1323323,5.399293,5.572534,5.578537,6.5670347,6.9178925,6.9237065,6.0454917,5.5016003,5.1934605,5.0196066,4.970976,4.7080503,4.685832,4.613366,4.351357,4.318677,4.1628304,4.2515345,4.3820047,3.9183283,4.3360467,3.7805521,0.96415323,0.86557865,0.7982562,0.7402499,0.6881148,0.64012575,0.5954372,0.5536336,0.51435906,0.477423,0.44269487,0.4101262,0.37956244,0.35105962,0.32452875,0.2999465,0.2772989,0.25652048,0.23762667,0.22055984,0.20531933,0.19188137,0.18025458,0.17045803,0.16255075,0.15663783,0.15290119,-28.61364917138279,2.250611028066897
-28.641233,-43.46925,-45.341606,-48.15663,-52.150684,-52.6493,-54.552864,-56.71539,-57.76839,-58.574295,-59.66971,-60.268463,-62.165108,-63.451077,-63.44406,-63.986305,-64.6018,-65.28569,-66.39407,-68.215614,-66.28396,-65.91281,-65.50865,-66.97918,-69.00675,-70.50081,-70.779434,-71.21832,-71.33978,-72.65457,-73.60793,-74.06903,-74.57845,-74.6887,-74.28658,-75.76896,-77.75602,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,13.860929,13.496177,13.265617,12.340588,12.014528,11.179315,11.433164,10.9121685,10.521146,10.330762,10.767182,10.587756,10.39306,10.311851,10.490644,10.606899,10.518314,9.9872675,10.097182,9.539011,11.3414755,11.704746,10.443032,11.781448,11.554081,11.429168,11.293523,11.434826,10.921928,11.023453,10.244366,10.313053,10.152686,9.329177,9.824927,8.967106,6.4341016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.11181541170226,12.318594488912282
-9.788204,-32.443233,-35.073956,-36.184418,-40.05698,-40.461357,-42.22527,-42.93794,-43.337765,-45.226574,-47.01822,-47.113922,-48.706284,-47.88175,-47.413925,-48.856,-49.862602,-50.402687,-49.65247,-45.995518,-44.7721,-45.502098,-45.385242,-47.11176,-48.03165,-49.81839,-51.36862,-52.008244,-52.08673,-51.644077,-50.967213,-52.620586,-53.15019,-52.97861,-54.69247,-55.535156,-62.471203,-79.66117,-79.87375,-79.881294,-79.88784,-79.89374,-79.899185,-79.90426,-79.90901,-79.913475,-79.91768,-79.92164,-79.92535,-79.928825,-79.932076,-79.935104,-79.937904,-79.94049,-79.94286,-79.94502,-79.94697,-79.94871,-79.95025,-79.95158,-79.9527,-79.953606,-79.95428,-79.954704,15.68106,10.44106,9.946837,10.557693,9.331343,9.066017,9.025915,9.463193,9.204199,8.714807,8.432041,8.175584,7.690792,7.860113,7.8554096,7.714238,7.542884,7.6410584,7.7065005,8.862065,10.034446,10.424305,11.035919,10.444389,10.045344,9.965095,8.881928,8.358177,8.601374,9.281905,9.691775,9.160702,9.363497,9.272037,8.740881,8.688249,8.228523,2.0554986,1.7988384,1.6912782,1.5980189,1.513929,1.4363858,1.3640821,1.2963878,1.2327435,1.1728567,1.1165186,1.0636691,1.0140461,0.967748,0.9246396,0.884683,0.847858,0.8140639,0.7833226,0.75554484,0.7307315,0.7088509,0.68990797,0.6739511,0.66106725,0.65143114,0.64533794,-27.42319561515673,0.9408369209543084
-11.592146,-33.51461,-37.823013,-41.67887,-44.88491,-47.917786,-49.732788,-49.366306,-49.051792,-51.587383,-53.73825,-54.244972,-54.59093,-54.199947,-55.737846,-56.056408,-56.850296,-55.743805,-57.49561,-57.83491,-58.010273,-58.249783,-58.640575,-60.037033,-60.116386,-61.521564,-61.24579,-61.705048,-63.58636,-65.756615,-64.921524,-65.37644,-65.59255,-65.07646,-64.472786,-65.70225,-72.46417,-79.853264,-79.86683,-79.8763,-79.884514,-79.89201,-79.89903,-79.90571,-79.9121,-79.918274,-79.924255,-79.93005,-79.93569,-79.94117,-79.946495,-79.95166,-79.95666,-79.96147,-79.96609,-79.9705,-79.97467,-79.97857,-79.98216,-79.985405,-79.98825,-79.99063,-79.99245,-79.99363,17.326967,11.907289,10.835984,10.275113,9.9473915,9.248663,8.686529,8.559165,8.94678,8.1682,8.004208,7.7563257,7.9590654,8.415162,8.028514,7.596223,7.424662,7.668831,7.3298225,7.117635,7.2775745,6.861902,6.7832603,7.3400126,7.0811567,7.005069,7.1490617,7.034021,6.4258084,6.235647,6.6998634,5.9308877,6.5838046,6.449009,6.6798553,7.3052773,6.172437,2.033281,1.8452883,1.7141424,1.600198,1.4963341,1.3990389,1.3065438,1.2179233,1.1324149,1.0496026,0.9692119,0.89113706,0.81514966,0.7414005,0.6698571,0.6006311,0.53391176,0.46984565,0.4087802,0.350999,0.29696116,0.24714099,0.20217171,0.16278619,0.12988825,0.10458325,0.08825368,-29.509757613446965,1.7716817243360758
-10.860374,-31.59955,-40.083885,-44.902103,-47.844894,-48.634075,-48.82769,-50.162277,-52.493202,-54.50865,-54.593384,-55.0387,-54.855377,-56.18386,-57.002575,-56.14635,-56.001053,-55.69046,-57.123173,-57.516464,-55.771896,-56.7472,-58.27416,-58.332058,-57.257545,-58.16699,-59.324753,-58.506107,-58.812374,-59.43472,-59.386833,-60.51833,-61.75371,-62.7786,-62.828224,-63.66894,-71.69173,-79.950516,-79.96536,-79.973526,-79.978065,-79.98221,-79.98605,-79.98967,-79.99308,-79.9963,-79.99935,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,12.630804,10.035961,9.109872,9.49065,9.155464,8.622998,7.9890957,7.1363854,6.9362607,6.4000773,6.651618,6.6205683,6.547067,6.205735,6.3230844,6.754452,7.73602,8.351174,7.282268,7.3046207,8.420235,7.5685763,7.3812523,7.586103,7.5322294,8.052052,8.463915,8.729075,8.942444,8.925018,9.498708,9.8439455,9.79624,8.951421,8.998877,8.915722,7.6375985,0.69008046,0.54310805,0.4524907,0.37479702,0.30404553,0.23826906,0.1764994,0.11828356,0.063204646,0.011055296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.582070043809114,2.4528641260323942
-11.93048,-28.944248,-33.80983,-38.157757,-42.452248,-45.78284,-49.225346,-51.359306,-52.837643,-51.79462,-52.990425,-55.91883,-55.46006,-55.833218,-55.345127,-56.50579,-57.14833,-56.422985,-57.218113,-56.271275,-58.854053,-59.88535,-60.74241,-59.724873,-61.10925,-59.36501,-59.096893,-61.003475,-61.98847,-60.840103,-60.50424,-60.643986,-59.355145,-58.24395,-59.774414,-61.617207,-67.82623,-79.86374,-79.874855,-79.882484,-79.88908,-79.895,-79.90045,-79.90553,-79.91028,-79.91475,-79.918945,-79.9229,-79.9266,-79.93007,-79.93331,-79.936325,-79.939125,-79.941696,-79.94406,-79.946205,-79.94814,-79.94988,-79.95141,-79.95273,-79.95384,-79.95474,-79.955414,-79.95584,16.429724,12.418329,12.336325,12.181475,10.589959,9.819981,8.7139225,7.9954267,7.412269,7.5065165,7.3265367,6.5416684,6.7875686,6.809427,6.8015995,6.823385,6.745167,6.6437902,6.2828035,6.9869533,7.1632404,6.9063363,6.3675914,6.457368,6.2056913,6.7822094,7.281112,6.625562,6.140284,6.6835127,6.8241115,6.3065553,7.0920167,7.21327,7.242068,6.497643,4.845269,1.9414256,1.7830942,1.6743045,1.5804545,1.4960548,1.4183522,1.3459779,1.2782764,1.2146633,1.1548419,1.098594,1.0458467,0.9963446,0.9501803,0.90720516,0.8673898,0.8307103,0.7970558,0.7664529,0.73880905,0.7141187,0.69235057,0.67351526,0.6576479,0.6448403,0.63525635,0.62920314,-25.228380633023793,1.4811315831738077
-16.657701,-18.737236,-21.63368,-24.324299,-26.096355,-27.373857,-28.330418,-29.066864,-29.712368,-30.207525,-30.737663,-31.277147,-31.773731,-31.972485,-32.262306,-32.618874,-32.84098,-33.371937,-33.628906,-33.943375,-34.195602,-34.49485,-34.680923,-34.89953,-35.354557,-35.665936,-35.878513,-36.096687,-36.614357,-36.953697,-37.00675,-37.219208,-37.450394,-37.711838,-37.938206,-39.493366,-47.110413,-73.38349,-79.98438,-79.989555,-79.9936,-79.99697,-79.99991,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,15.513568,14.9902725,14.1310005,13.447247,13.101463,12.679282,12.41908,12.272874,12.146456,12.028523,11.841468,11.806965,11.703942,11.64036,11.562523,11.472476,11.400577,11.326879,11.290464,11.234229,11.216834,11.102046,11.012539,10.925634,10.87326,10.769925,10.726831,10.6985445,10.545136,10.440559,10.417738,10.343123,10.306563,10.256701,10.182133,9.865282,8.102,2.8701558,0.3192041,0.213415,0.13095862,0.06198793,0.0018100049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.66358191881113,5.384443463027358
-19.466927,-40.712524,-49.582653,-55.38144,-58.561367,-61.31428,-64.16359,-66.16328,-68.08556,-70.434425,-71.70382,-72.63587,-73.87785,-73.815765,-73.65447,-74.559616,-74.930695,-75.57754,-75.77893,-75.8731,-76.20112,-76.36214,-76.76107,-77.14112,-77.05153,-76.14673,-76.54624,-77.61351,-77.86044,-78.164345,-78.2559,-78.25924,-78.47622,-78.661674,-78.609474,-78.681114,-79.00044,-79.93496,-79.986115,-79.991714,-79.99667,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,15.442406,11.785552,10.475797,10.295987,10.893183,10.723941,10.968802,11.065006,10.8138895,10.461617,10.594509,10.334425,9.93359,10.399283,9.917016,9.730838,9.82082,9.671117,9.662094,9.758327,9.422448,9.566055,9.465897,9.023341,9.123257,8.624599,8.710333,8.446161,8.296648,7.6980996,7.6527143,7.6138773,7.2478194,6.765375,7.0266924,6.689037,5.117883,0.6147656,0.22819069,0.13620563,0.054644253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.66358191881113,5.384443463027358
-20.91469,-43.740997,-50.56995,-52.55651,-56.218838,-56.505795,-58.213013,-60.692566,-61.75116,-62.85465,-63.44482,-64.16381,-64.57278,-65.15945,-65.89866,-65.85867,-65.64363,-65.74617,-66.423615,-65.70586,-64.93447,-64.5483,-65.82198,-66.341255,-67.78084,-69.42037,-70.00271,-70.19828,-70.40014,-69.94617,-70.16332,-70.36056,-71.33926,-72.337074,-72.77656,-73.32341,-75.77725,-79.93437,-79.99499,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,16.029842,14.611882,14.30187,13.444221,14.070251,13.195258,13.086441,13.517943,12.883872,12.822693,12.54734,12.0367985,11.75815,11.862361,12.030698,11.504545,11.076063,10.936444,11.296445,11.954998,13.021455,13.420253,13.804048,13.488645,12.985207,12.920407,12.8205,13.081651,12.700512,12.613361,13.034563,12.904499,12.080143,11.649478,11.024356,10.941528,8.474628,0.5532014,0.07245245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.45049995902725,9.019778875479384
-18.6765,-19.962187,-20.159058,-21.166403,-22.227104,-24.081625,-25.12636,-25.86858,-25.25879,-26.115131,-27.83304,-29.004055,-29.397408,-29.939072,-29.634893,-30.60216,-31.292278,-31.731739,-32.44567,-32.925312,-33.035,-33.033466,-32.275215,-31.579878,-31.23623,-32.295895,-33.716362,-34.623474,-34.639957,-35.036335,-35.19768,-36.282787,-36.636147,-36.029346,-35.404446,-36.70546,-46.310802,-79.518456,-79.918884,-79.925415,-79.93108,-79.9362,-79.94094,-79.94536,-79.94952,-79.95343,-79.95714,-79.96063,-79.96392,-79.96702,-79.96993,-79.97266,-79.97519,-79.97753,-79.9797,-79.981674,-79.98347,-79.98488,-79.985596,-79.98621,-79.98674,-79.98716,-79.98748,-79.98767,8.286438,8.68239,9.302902,10.171249,10.081385,9.301084,9.169333,9.169199,9.649997,9.700349,8.990583,8.711522,8.312092,8.027736,8.107385,8.000339,8.011837,7.9852047,7.5686793,7.8573184,7.499067,7.6244154,8.018892,8.656474,9.443894,8.772253,8.0668745,7.5557795,7.6369224,7.487133,7.532642,6.9129205,6.795413,7.2678313,7.850501,8.004753,7.181937,2.0821147,1.284166,1.1845746,1.0983332,1.020713,0.9492824,0.88283736,0.82080054,0.7626817,0.70823354,0.657305,0.6098615,0.5657446,0.5250658,0.4877409,0.45377395,0.42316946,0.3958435,0.37178552,0.35085374,0.33291468,0.3172418,0.30363148,0.29212797,0.28281912,0.275838,0.27142143,-26.898778690814286,3.7818427819865468
-17.372923,-33.69259,-37.79194,-44.04622,-44.892452,-47.187325,-48.77634,-49.26203,-49.142372,-47.188564,-47.71474,-49.026722,-50.958267,-51.868378,-52.459846,-52.778625,-53.19648,-52.835464,-51.923622,-49.55204,-47.61808,-46.54818,-50.021755,-54.1058,-56.062088,-57.88518,-57.376984,-59.643543,-61.701347,-62.72141,-62.624607,-63.227924,-62.710476,-62.369617,-63.396236,-64.40573,-71.091446,-79.93132,-79.94256,-79.950455,-79.95743,-79.96381,-79.96981,-79.97547,-79.980865,-79.98599,-79.990906,-79.99558,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,15.753201,12.676875,12.632911,13.308665,11.324204,10.225311,10.414823,10.704912,11.435597,12.157793,11.389894,10.401048,10.1357355,9.854167,9.346112,9.138515,9.227931,9.405127,9.007346,9.344061,11.24755,12.953782,12.326629,10.944003,10.711566,10.040379,9.712973,10.046187,9.0366955,8.773588,8.721259,8.160552,8.226547,7.9978867,7.5449157,7.3822613,6.450757,0.9392461,0.78550243,0.67750055,0.5821692,0.4947714,0.41288644,0.3353723,0.26171172,0.19145738,0.1243918,0.060395095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.849634894859243,4.614264785690835
-20.620466,-20.905075,-25.591051,-28.786627,-31.592491,-33.907463,-35.924843,-37.17769,-38.150627,-39.06699,-39.69674,-40.248245,-40.9743,-41.463676,-41.87612,-42.176693,-42.56794,-42.9745,-43.33524,-43.602528,-43.9605,-44.388638,-44.905125,-45.17752,-45.5102,-45.69803,-46.14898,-46.40276,-46.692078,-47.04782,-47.34454,-47.617805,-47.93756,-48.16926,-48.312172,-49.997265,-57.94647,-79.888794,-79.9758,-79.97991,-79.983444,-79.98665,-79.98965,-79.992485,-79.9952,-79.99781,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,13.760126,13.859061,12.82826,12.141855,11.614924,11.079196,10.68364,10.417113,10.184743,10.036387,9.914801,9.653975,9.562356,9.522435,9.319453,9.228178,9.1072445,9.1471405,9.059044,8.973209,8.792116,8.921783,8.765618,8.646824,8.549604,8.417887,8.322453,8.227767,8.23274,8.08608,7.9712467,7.865486,7.8007274,7.74176,7.700627,7.375877,5.7160025,0.84782976,0.52365804,0.43470964,0.3582078,0.2887827,0.22396205,0.16252227,0.10381972,0.04733494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.40699999437671,3.0382536177661885
-20.283922,-26.714626,-29.110031,-30.891754,-31.612858,-31.306543,-32.527622,-32.731197,-32.55147,-32.144684,-29.606441,-24.60232,-23.735643,-26.285543,-27.835737,-27.244133,-26.306803,-23.084606,-21.119099,-23.3577,-26.29668,-27.527224,-26.015575,-28.171453,-32.072765,-35.478947,-36.92282,-37.971752,-38.576725,-40.709408,-41.808697,-43.47777,-42.430847,-40.22574,-39.956676,-40.37539,-50.67089,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,7.976325,7.832373,7.942579,7.81757,7.753293,8.0681925,7.8022695,8.027969,8.664947,9.11309,10.484763,12.641398,12.857467,12.020684,11.528458,11.855827,12.039455,13.521629,14.164765,13.433924,12.599537,12.015451,12.918969,12.555554,11.505117,9.892836,9.300862,8.943488,8.478167,7.626068,7.202645,6.948273,7.4753013,8.50752,9.09762,9.777172,10.138151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.811529468197705,5.359539573364053
-9.315979,-31.008003,-35.889946,-37.35978,-38.658684,-39.415928,-41.10105,-42.03994,-44.155495,-46.038345,-46.774216,-47.09165,-47.670788,-47.94528,-48.912453,-49.931484,-51.40464,-51.28996,-52.502453,-51.92567,-50.96672,-51.53235,-51.861313,-51.75073,-51.9036,-52.605198,-52.983875,-52.13661,-52.38266,-52.56024,-53.61178,-53.997883,-53.094635,-53.882977,-54.675835,-57.401882,-65.212975,-79.927345,-79.94225,-79.95249,-79.96137,-79.969406,-79.9732,-79.9768,-79.98025,-79.983574,-79.9868,-79.98992,-79.99296,-79.99591,-79.99878,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,11.847674,8.317859,7.5184026,6.9482665,7.2784286,7.440237,7.9122887,7.3192897,6.68984,6.5431547,6.4222093,6.2042503,6.0694246,5.969746,5.996157,5.817085,5.863523,5.517694,5.317528,5.47155,5.7557015,5.930355,5.985487,5.7362566,5.8314524,5.6767907,5.7837415,5.8710814,5.693553,5.605676,5.6841345,5.6777706,5.7179103,5.6381593,5.4991093,5.296143,3.9458873,1.0536538,0.8740802,0.75618243,0.6596454,0.5789127,0.50716025,0.4389837,0.3736983,0.31073302,0.24978267,0.19062811,0.13321266,0.077334024,0.023107242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.065687669945323,1.515782166042887
-14.339207,-30.474873,-39.25332,-44.66604,-48.48096,-50.937214,-54.494877,-56.520927,-58.756153,-60.279125,-61.425697,-63.16765,-64.873886,-65.371735,-66.56302,-68.23406,-69.555916,-70.45988,-71.40597,-71.867004,-71.920715,-71.353584,-71.57906,-72.17928,-72.54456,-73.01359,-73.44923,-74.0818,-74.465034,-74.55807,-74.71003,-75.32535,-75.892876,-76.03971,-76.59211,-77.92938,-79.31804,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,11.981783,10.230631,9.400644,8.50624,8.610355,8.4394245,7.9104266,7.945547,7.9079804,7.2430606,6.713603,6.0838466,6.7042,7.1677837,7.110287,6.489396,6.728137,6.8613324,6.117775,6.5887294,7.703788,7.2045374,6.874416,7.2782383,7.208212,7.0759544,6.7738185,6.8910904,6.6985927,6.524654,6.4978647,6.262764,6.117052,6.4803095,6.261818,5.5689993,3.5885503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.214368878520954,1.7562130340600728
-8.968825,-12.276052,-13.060529,-14.984282,-17.598906,-18.92425,-18.525015,-16.50328,-17.383461,-21.157608,-22.492569,-22.975256,-23.892193,-24.24414,-24.726881,-25.264645,-25.906681,-25.94575,-26.251053,-26.037785,-25.08425,-24.863983,-25.61801,-24.93189,-25.063046,-26.712091,-28.292137,-28.551096,-28.100182,-28.586153,-29.403448,-29.488295,-29.96081,-30.124868,-30.543453,-32.514988,-42.57317,-79.545494,-79.8987,-79.90449,-79.910774,-79.91738,-79.924164,-79.93102,-79.93789,-79.94473,-79.95152,-79.95824,-79.96486,-79.97122,-79.97442,-79.97754,-79.980576,-79.98353,-79.98637,-79.989075,-79.99166,-79.99408,-79.996315,-79.99833,-80.0,-80.0,-80.0,-80.0,11.422251,11.501269,11.768639,12.041346,11.748463,11.629681,11.75147,12.0302305,11.798182,10.893163,10.7944145,11.079686,10.47554,10.519999,10.32635,10.116902,9.955928,10.199838,9.930723,9.969088,10.498997,10.59899,10.485567,10.841746,10.785066,9.877047,9.409419,9.642471,9.665,9.605318,9.557362,9.450864,9.145476,9.264586,9.4232025,9.16165,7.6267147,1.815484,1.2949247,1.2266831,1.1529567,1.0760782,0.99784094,0.9195929,0.84243983,0.7670847,0.694287,0.6249144,0.56004477,0.5008741,0.44529772,0.39096472,0.33806103,0.28679606,0.23736021,0.1900662,0.145185,0.10309659,0.06422038,0.029059628,0.0,0.0,0.0,0.0,-24.472077093056736,1.4568671722049549
