,id,model,Datetime,point,path,isgood
617,9ba6581ed461cd5f,Xiaomi Redmi Note 9 Pro | 10,2021-05-18 10:28:00,spine06,./audio_files/20210518-102853-9ba6581ed461cd5f-spine06.wav,0
1043,018d08382efafd06,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:42:00,spine03,./audio_files/20210713-154256-018d08382efafd06-spine03.wav,0
625,6f4d4122d433cc04,Xiaomi Redmi Note 9 Pro | 10,2021-05-19 12:13:00,spine03,./audio_files/20210519-121339-6f4d4122d433cc04-spine03.wav,0
1336,f3ba2c54c70c9ba0,Xiaomi Redmi Note 9 Pro | 10,2021-10-18 12:53:00,spine04,./audio_files/20211018-125341-f3ba2c54c70c9ba0-spine04.wav,2
1703,f7cf7f317692db55,Xiaomi Redmi Note 9 Pro | 11,2021-12-03 11:37:00,chest03,./audio_files/20211203-113724-f7cf7f317692db55-chest03.wav,0
586,6d44ac7639a32a3f,HUAWEI ANE-LX1 | 8.0.0,2021-05-06 12:33:00,chest04,./audio_files/20210506-123320-6d44ac7639a32a3f-chest04.wav,0
1130,a1dfb8da6b7f7926,Xiaomi Redmi Note 9 Pro | 10,2021-08-24 10:18:00,chest02,./audio_files/20210824-101851-a1dfb8da6b7f7926-chest02.wav,0
1643,140f57f9aebf5f07,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 14:06:00,spine05,./audio_files/20211201-140621-140f57f9aebf5f07-spine05.wav,0
1223,af83f4caf7628298,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 12:57:00,spine01,./audio_files/20210913-125710-af83f4caf7628298-spine01.wav,0
30,05fe0d34d90f6a11,HUAWEI ANE-LX1 | 8.0.0,2019-08-15 15:11:00,chest01,./audio_files/20190815-151103-05fe0d34d90f6a11-chest01.wav,0
1537,fbadfe1bfd7877e1,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 15:34:00,chest04,./audio_files/20211117-153417-fbadfe1bfd7877e1-chest04.wav,0
1307,e56a0cb1b234b74f,Xiaomi Redmi Note 9 Pro | 10,2021-09-16 11:59:00,chest03,./audio_files/20210916-115907-e56a0cb1b234b74f-chest03.wav,2
863,18397d7150969f0d,Xiaomi Redmi Note 9 Pro | 10,2021-07-06 11:40:00,chest01,./audio_files/20210706-114020-18397d7150969f0d-chest01.wav,0
1528,6bc558da2b7368bb,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 15:13:00,chest03,./audio_files/20211117-151358-6bc558da2b7368bb-chest03.wav,0
1455,abbff4826ec9a3af,Xiaomi Redmi Note 9 Pro | 10,2021-11-02 14:24:00,chest04,./audio_files/20211102-142437-abbff4826ec9a3af-chest04.wav,1
1686,3e3218fc8d13526b,Xiaomi Redmi Note 9 Pro | 11,2021-12-02 12:24:00,chest03,./audio_files/20211202-122433-3e3218fc8d13526b-chest03.wav,0
928,02166962562e3fd1,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:21:00,chest02,./audio_files/20210708-182111-02166962562e3fd1-chest02.wav,0
1083,ac99665412a2790e,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 16:02:00,spine04,./audio_files/20210713-160211-ac99665412a2790e-spine04.wav,0
1590,78633fe38950f24b,Xiaomi Redmi Note 9 Pro | 11,2021-11-29 12:48:00,spine04,./audio_files/20211129-124812-78633fe38950f24b-spine04.wav,0
505,6d1edd385a4f3e0b,HUAWEI ANE-LX1 | 8.0.0,2021-04-21 11:19:00,spine01,./audio_files/20210421-111949-6d1edd385a4f3e0b-spine01.wav,0
1332,f3ba2c54c70c9ba0,Xiaomi Redmi Note 9 Pro | 10,2021-10-18 12:53:00,chest04,./audio_files/20211018-125341-f3ba2c54c70c9ba0-chest04.wav,2
1510,817f269cf9d90980,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 13:34:00,chest01,./audio_files/20211117-133447-817f269cf9d90980-chest01.wav,1
1514,817f269cf9d90980,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 13:34:00,spine02,./audio_files/20211117-133447-817f269cf9d90980-spine02.wav,1
1111,0b5156558e474623,Xiaomi Redmi Note 9 Pro | 10,2021-08-17 12:37:00,chest04,./audio_files/20210817-123750-0b5156558e474623-chest04.wav,0
194,39efeec631702353,HUAWEI ANE-LX1 | 8.0.0,2019-09-24 15:14:00,spine01,./audio_files/20190924-151450-39efeec631702353-spine01.wav,0
750,d4c194acbc9409d4,Xiaomi Redmi Note 9 Pro | 10,2021-06-15 13:34:00,chest04,./audio_files/20210615-133427-d4c194acbc9409d4-chest04.wav,0
1530,6bc558da2b7368bb,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 15:13:00,spine02,./audio_files/20211117-151358-6bc558da2b7368bb-spine02.wav,0
1178,e7691680fdb63767,Xiaomi Redmi Note 9 Pro | 10,2021-09-10 11:18:00,chest02,./audio_files/20210910-111817-e7691680fdb63767-chest02.wav,0
568,bce32f16dcc1fe27,HUAWEI ANE-LX1 | 8.0.0,2021-05-03 13:51:00,spine02,./audio_files/20210503-135105-bce32f16dcc1fe27-spine02.wav,0
198,bff5b154aa16d0c2,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:28:00,chest01,./audio_files/20190928-122816-bff5b154aa16d0c2-chest01.wav,0
300,21a36ba2a1ad0629,samsung SM-A530F | 9,2020-10-08 09:01:00,chest02,./audio_files/20201008-090131-21a36ba2a1ad0629-chest02.wav,2
1168,b3e49305261dd693,Xiaomi Redmi Note 9 Pro | 10,2021-08-30 11:05:00,spine05,./audio_files/20210830-110521-b3e49305261dd693-spine05.wav,0
554,fc907f84f39fb996,Xiaomi Redmi Note 9 Pro | 10,2021-04-28 14:44:00,spine01,./audio_files/20210428-144427-fc907f84f39fb996-spine01.wav,0
417,e2ac4b2a006a8370,Xiaomi Mi A2 | 10,2021-03-08 14:38:00,chest02,./audio_files/20210308-143803-e2ac4b2a006a8370-chest02.wav,0
1689,3e3218fc8d13526b,Xiaomi Redmi Note 9 Pro | 11,2021-12-02 12:24:00,spine03,./audio_files/20211202-122433-3e3218fc8d13526b-spine03.wav,0
43,606d97058c1bb8ee,samsung SM-A605FN | 8.0.0,2019-08-16 12:11:00,chest04,./audio_files/20190816-121120-606d97058c1bb8ee-chest04.wav,0
1045,018d08382efafd06,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:42:00,spine04,./audio_files/20210713-154256-018d08382efafd06-spine04.wav,0
1319,b378220c430caf3c,Xiaomi Redmi Note 9 Pro | 10,2021-09-16 12:58:00,spine01,./audio_files/20210916-125855-b378220c430caf3c-spine01.wav,0
1721,21fd5d5aa56101d5,Xiaomi Redmi Note 9 Pro | 10,2021-12-07 12:37:00,chest03,./audio_files/20211207-123750-21fd5d5aa56101d5-chest03.wav,0
767,cc17983b8b7aea1c,HUAWEI ANE-LX1 | 8.0.0,2021-06-29 15:01:00,spine01,./audio_files/20210629-150148-cc17983b8b7aea1c-spine01.wav,0
530,adc7b5a115058ec5,Xiaomi Redmi Note 9 Pro | 10,2021-04-23 15:19:00,spine02,./audio_files/20210423-151926-adc7b5a115058ec5-spine02.wav,0
832,8aa83d60ca20eef1,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 10:59:00,spine02,./audio_files/20210705-105951-8aa83d60ca20eef1-spine02.wav,0
172,448bed3e742fa94f,HUAWEI ANE-LX1 | 8.0.0,2019-09-12 16:12:00,spine02,./audio_files/20190912-161215-448bed3e742fa94f-spine02.wav,0
1583,78633fe38950f24b,Xiaomi Redmi Note 9 Pro | 11,2021-11-29 12:48:00,chest01,./audio_files/20211129-124812-78633fe38950f24b-chest01.wav,0
1626,ab653d86132500fb,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 13:59:00,chest03,./audio_files/20211201-135908-ab653d86132500fb-chest03.wav,0
666,72174c2362ec2988,Xiaomi Redmi Note 9 Pro | 10,2021-06-01 12:35:00,chest04,./audio_files/20210601-123507-72174c2362ec2988-chest04.wav,0
715,5b6ba4b4d8e12011,Xiaomi Mi A2 | 10,2021-06-04 12:47:00,chest03,./audio_files/20210604-124756-5b6ba4b4d8e12011-chest03.wav,0
142,ba35918a396c3059,HUAWEI ANE-LX1 | 8.0.0,2019-09-09 16:28:00,spine02,./audio_files/20190909-162816-ba35918a396c3059-spine02.wav,0
1736,1c45d6a73d6a6d81,Xiaomi Redmi Note 9 Pro | 11,2021-12-07 14:12:00,spine05,./audio_files/20211207-141226-1c45d6a73d6a6d81-spine05.wav,0
174,448bed3e742fa94f,HUAWEI ANE-LX1 | 8.0.0,2019-09-12 16:12:00,spine01,./audio_files/20190912-161215-448bed3e742fa94f-spine01.wav,0
1100,a27590e050da0c9c,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 16:12:00,chest01,./audio_files/20210713-161232-a27590e050da0c9c-chest01.wav,1
165,a74c346ff7b4e09f,HUAWEI ANE-LX1 | 8.0.0,2019-09-12 16:04:00,spine06,./audio_files/20190912-160444-a74c346ff7b4e09f-spine06.wav,0
1523,ef97c6e5c3e6f321,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 14:45:00,spine03,./audio_files/20211117-144541-ef97c6e5c3e6f321-spine03.wav,0
1040,018d08382efafd06,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:42:00,chest03,./audio_files/20210713-154256-018d08382efafd06-chest03.wav,1
1710,f7cf7f317692db55,Xiaomi Redmi Note 9 Pro | 11,2021-12-03 11:37:00,spine05,./audio_files/20211203-113724-f7cf7f317692db55-spine05.wav,0
716,5b6ba4b4d8e12011,Xiaomi Mi A2 | 10,2021-06-04 12:47:00,chest04,./audio_files/20210604-124756-5b6ba4b4d8e12011-chest04.wav,0
988,b200906b96f48958,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 19:00:00,spine01,./audio_files/20210708-190042-b200906b96f48958-spine01.wav,0
660,201e5e0eb13582ab,Xiaomi Redmi Note 9 Pro | 10,2021-06-01 12:33:00,spine03,./audio_files/20210601-123329-201e5e0eb13582ab-spine03.wav,0
1441,7a27d0121181a999,Xiaomi Mi A2 | 10,2021-11-01 18:40:00,spine01,./audio_files/20211101-184018-7a27d0121181a999-spine01.wav,1
1324,7e47c5ae6034a1a3,Xiaomi Redmi Note 9 Pro | 10,2021-10-05 09:56:00,chest04,./audio_files/20211005-095645-7e47c5ae6034a1a3-chest04.wav,1
1243,7e6d2038a94e58e0,Xiaomi Redmi Note 9 Pro | 10,2021-09-14 10:33:00,chest03,./audio_files/20210914-103309-7e6d2038a94e58e0-chest03.wav,0
124,21da888c2db0925b,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:52:00,spine01,./audio_files/20190827-145201-21da888c2db0925b-spine01.wav,0
1614,d6dee9f2449ef9bb,Xiaomi Redmi Note 9 Pro | 11,2021-11-30 12:58:00,spine04,./audio_files/20211130-125837-d6dee9f2449ef9bb-spine04.wav,0
377,3e59e0c3ad2db178,Xiaomi Mi A2 | 10,2021-03-01 13:18:00,chest04,./audio_files/20210301-131852-3e59e0c3ad2db178-chest04.wav,0
369,e8f036ede6e32a1f,Xiaomi Mi A2 | 10,2021-02-26 15:02:00,chest04,./audio_files/20210226-150246-e8f036ede6e32a1f-chest04.wav,2
1062,9a06860ae58fc177,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:50:00,chest02,./audio_files/20210713-155013-9a06860ae58fc177-chest02.wav,1
1559,9a77f80ec7844a8b,Xiaomi Redmi Note 9 Pro | 10,2021-11-18 12:40:00,chest02,./audio_files/20211118-124038-9a77f80ec7844a8b-chest02.wav,0
1065,9a06860ae58fc177,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:50:00,spine02,./audio_files/20210713-155013-9a06860ae58fc177-spine02.wav,0
606,778a4d8534e42ddf,Xiaomi Redmi Note 9 Pro | 10,2021-05-18 10:08:00,spine01,./audio_files/20210518-100844-778a4d8534e42ddf-spine01.wav,0
1380,7c714424a99aa337,Xiaomi Redmi Note 9 Pro | 10,2021-10-25 12:21:00,chest02,./audio_files/20211025-122142-7c714424a99aa337-chest02.wav,2
391,79f88017a70a224f,Xiaomi Mi A2 | 10,2021-03-08 12:17:00,chest04,./audio_files/20210308-121758-79f88017a70a224f-chest04.wav,0
119,21da888c2db0925b,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:52:00,chest02,./audio_files/20190827-145201-21da888c2db0925b-chest02.wav,0
291,d1e9c494582dafbb,samsung SM-A605FN | 10,2020-09-17 10:25:00,spine02,./audio_files/20200917-102505-d1e9c494582dafbb-spine02.wav,0
991,1b5de2e12956f87b,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:25:00,chest01,./audio_files/20210713-152513-1b5de2e12956f87b-chest01.wav,1
800,8dcdd023636e5817,Xiaomi Redmi Note 9 Pro | 10,2021-07-02 14:07:00,chest04,./audio_files/20210702-140747-8dcdd023636e5817-chest04.wav,0
635,a118dbec127612da,Xiaomi Redmi Note 9 Pro | 10,2021-05-21 10:18:00,chest02,./audio_files/20210521-101821-a118dbec127612da-chest02.wav,0
882,15bf4d14f28fea44,Xiaomi Redmi Note 9 Pro | 10,2021-07-07 12:41:00,chest04,./audio_files/20210707-124145-15bf4d14f28fea44-chest04.wav,0
435,17055ed87a4cf49b,HUAWEI ANE-LX1 | 8.0.0,2021-03-18 16:14:00,chest01,./audio_files/20210318-161442-17055ed87a4cf49b-chest01.wav,0
640,5e0f5b82de3aea68,Xiaomi Redmi Note 9 Pro | 10,2021-05-24 09:59:00,chest01,./audio_files/20210524-095925-5e0f5b82de3aea68-chest01.wav,0
630,f0305807be4e4d26,Xiaomi Redmi Note 9 Pro | 10,2021-05-20 09:09:00,chest03,./audio_files/20210520-090943-f0305807be4e4d26-chest03.wav,0
280,95cb54556fdd011c,samsung SM-A605FN | 10,2020-08-31 12:22:00,spine02,./audio_files/20200831-122233-95cb54556fdd011c-spine02.wav,0
196,39efeec631702353,HUAWEI ANE-LX1 | 8.0.0,2019-09-24 15:14:00,spine04,./audio_files/20190924-151450-39efeec631702353-spine04.wav,0
408,5564bfc42766a9a5,Xiaomi Mi A2 | 10,2021-03-08 14:05:00,chest01,./audio_files/20210308-140540-5564bfc42766a9a5-chest01.wav,0
1692,3e3218fc8d13526b,Xiaomi Redmi Note 9 Pro | 11,2021-12-02 12:24:00,spine05,./audio_files/20211202-122433-3e3218fc8d13526b-spine05.wav,0
674,fd0d9ba14e3fb2f9,Xiaomi Redmi Note 9 Pro | 10,2021-06-02 12:52:00,spine01,./audio_files/20210602-125246-fd0d9ba14e3fb2f9-spine01.wav,0
1198,767927efd97ec9bc,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 10:12:00,spine03,./audio_files/20210913-101254-767927efd97ec9bc-spine03.wav,0
1506,df6a8705fac7c6a9,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 13:18:00,spine02,./audio_files/20211117-131818-df6a8705fac7c6a9-spine02.wav,1
333,e4a0dc516c453460,Xiaomi Mi A2 | 10,2021-01-25 16:48:00,chest01,./audio_files/20210125-164839-e4a0dc516c453460-chest01.wav,0
970,9e4c1678022d7e3a,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:52:00,chest04,./audio_files/20210708-185236-9e4c1678022d7e3a-chest04.wav,1
1071,e7691c48a45c9856,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:57:00,chest03,./audio_files/20210713-155723-e7691c48a45c9856-chest03.wav,1
297,85b1352e85b5e180,Xiaomi Redmi Note 9 Pro | 10,2020-09-25 11:00:00,chest01,./audio_files/20200925-110031-85b1352e85b5e180-chest01.wav,2
529,adc7b5a115058ec5,Xiaomi Redmi Note 9 Pro | 10,2021-04-23 15:19:00,chest04,./audio_files/20210423-151926-adc7b5a115058ec5-chest04.wav,0
76,b8715e18c465d450,samsung SM-A605FN | 8.0.0,2019-08-20 08:25:00,spine01,./audio_files/20190820-082529-b8715e18c465d450-spine01.wav,0
396,b9002b8aaf01106b,Xiaomi Mi A2 | 10,2021-03-08 13:17:00,chest01,./audio_files/20210308-131754-b9002b8aaf01106b-chest01.wav,0
935,1449f80965ed0aab,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:39:00,chest01,./audio_files/20210708-183927-1449f80965ed0aab-chest01.wav,0
1497,8c61bc763553fd83,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 12:51:00,chest04,./audio_files/20211117-125113-8c61bc763553fd83-chest04.wav,0
271,9c5cb53941994489,HUAWEI ANE-LX1 | 8.0.0,2020-08-27 13:13:00,spine04,./audio_files/20200827-131320-9c5cb53941994489-spine04.wav,0
560,b52431b003b7bb06,HUAWEI ANE-LX1 | 8.0.0,2021-05-03 13:42:00,spine02,./audio_files/20210503-134235-b52431b003b7bb06-spine02.wav,0
221,f8c7b8c0729977f5,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:41:00,spine02,./audio_files/20190928-124122-f8c7b8c0729977f5-spine02.wav,0
1475,d06d0195a709bfc1,Xiaomi Redmi Note 9 Pro | 11,2021-11-06 16:36:00,spine06,./audio_files/20211106-163624-d06d0195a709bfc1-spine06.wav,0
763,cc17983b8b7aea1c,HUAWEI ANE-LX1 | 8.0.0,2021-06-29 15:01:00,chest03,./audio_files/20210629-150148-cc17983b8b7aea1c-chest03.wav,0
875,42ac2bc24987aee7,Xiaomi Redmi Note 9 Pro | 10,2021-07-06 11:52:00,spine02,./audio_files/20210706-115238-42ac2bc24987aee7-spine02.wav,0
1525,ef97c6e5c3e6f321,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 14:45:00,spine04,./audio_files/20211117-144541-ef97c6e5c3e6f321-spine04.wav,0
710,12370336ab8c5854,Xiaomi Mi A2 | 10,2021-06-04 11:00:00,spine06,./audio_files/20210604-110018-12370336ab8c5854-spine06.wav,0
1143,8c91e740b3126bbf,Xiaomi Redmi Note 9 Pro | 10,2021-08-25 14:56:00,spine01,./audio_files/20210825-145609-8c91e740b3126bbf-spine01.wav,0
128,466a8f937ef9285f,HUAWEI ANE-LX1 | 8.0.0,2019-09-09 16:21:00,chest01,./audio_files/20190909-162139-466a8f937ef9285f-chest01.wav,0
1605,64f9c13f97eee760,Xiaomi Redmi Note 9 Pro | 11,2021-11-30 12:13:00,spine03,./audio_files/20211130-121333-64f9c13f97eee760-spine03.wav,0
1245,7e6d2038a94e58e0,Xiaomi Redmi Note 9 Pro | 10,2021-09-14 10:33:00,spine02,./audio_files/20210914-103309-7e6d2038a94e58e0-spine02.wav,0
615,9ba6581ed461cd5f,Xiaomi Redmi Note 9 Pro | 10,2021-05-18 10:28:00,spine03,./audio_files/20210518-102853-9ba6581ed461cd5f-spine03.wav,0
1718,83056628c8711f0a,Xiaomi Redmi Note 9 Pro | 10,2021-12-06 11:52:00,spine04,./audio_files/20211206-115244-83056628c8711f0a-spine04.wav,0
826,8c71b1cdc6598e55,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 10:53:00,spine03,./audio_files/20210705-105308-8c71b1cdc6598e55-spine03.wav,0
802,8dcdd023636e5817,Xiaomi Redmi Note 9 Pro | 10,2021-07-02 14:07:00,spine03,./audio_files/20210702-140747-8dcdd023636e5817-spine03.wav,0
1526,6bc558da2b7368bb,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 15:13:00,chest01,./audio_files/20211117-151358-6bc558da2b7368bb-chest01.wav,0
195,39efeec631702353,HUAWEI ANE-LX1 | 8.0.0,2019-09-24 15:14:00,spine06,./audio_files/20190924-151450-39efeec631702353-spine06.wav,0
143,ba35918a396c3059,HUAWEI ANE-LX1 | 8.0.0,2019-09-09 16:28:00,spine03,./audio_files/20190909-162816-ba35918a396c3059-spine03.wav,0
1048,05446fa32f2f3044,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:44:00,chest03,./audio_files/20210713-154406-05446fa32f2f3044-chest03.wav,1
150,aed7fce4a0241a6c,HUAWEI ANE-LX1 | 8.0.0,2019-09-12 15:57:00,chest03,./audio_files/20190912-155751-aed7fce4a0241a6c-chest03.wav,0
1757,42dcdccf5dac3ac3,Xiaomi M2003J15SC | 10,2021-12-15 19:58:00,spine03,./audio_files/20211215-195818-42dcdccf5dac3ac3-spine03.wav,0
175,448bed3e742fa94f,HUAWEI ANE-LX1 | 8.0.0,2019-09-12 16:12:00,spine06,./audio_files/20190912-161215-448bed3e742fa94f-spine06.wav,0
1538,fbadfe1bfd7877e1,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 15:34:00,spine02,./audio_files/20211117-153417-fbadfe1bfd7877e1-spine02.wav,2
1499,8c61bc763553fd83,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 12:51:00,spine03,./audio_files/20211117-125113-8c61bc763553fd83-spine03.wav,0
1415,55515821bdf8f110,Xiaomi Redmi Note 9 Pro | 11,2021-11-01 13:54:00,chest04,./audio_files/20211101-135429-55515821bdf8f110-chest04.wav,0
26,abc84c056a3ecf9d,HUAWEI ANE-LX1 | 8.0.0,2019-08-15 15:03:00,spine01,./audio_files/20190815-150320-abc84c056a3ecf9d-spine01.wav,0
264,9c5cb53941994489,HUAWEI ANE-LX1 | 8.0.0,2020-08-27 13:13:00,chest01,./audio_files/20200827-131320-9c5cb53941994489-chest01.wav,0
1192,c0af8c9364fe0349,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 09:51:00,spine04,./audio_files/20210913-095146-c0af8c9364fe0349-spine04.wav,0
769,cc17983b8b7aea1c,HUAWEI ANE-LX1 | 8.0.0,2021-06-29 15:01:00,spine04,./audio_files/20210629-150148-cc17983b8b7aea1c-spine04.wav,0
1636,140f57f9aebf5f07,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 14:06:00,chest03,./audio_files/20211201-140621-140f57f9aebf5f07-chest03.wav,0
338,19590208025dad9e,Xiaomi Mi A2 | 10,2021-01-26 10:35:00,chest02,./audio_files/20210126-103558-19590208025dad9e-chest02.wav,0
645,5e0f5b82de3aea68,Xiaomi Redmi Note 9 Pro | 10,2021-05-24 09:59:00,spine03,./audio_files/20210524-095925-5e0f5b82de3aea68-spine03.wav,0
852,7b618637e3f9b1e7,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 11:06:00,spine01,./audio_files/20210705-110639-7b618637e3f9b1e7-spine01.wav,0
775,6a18a5e8e9ac8272,Xiaomi Redmi Note 9 Pro | 10,2021-07-01 10:34:00,spine02,./audio_files/20210701-103426-6a18a5e8e9ac8272-spine02.wav,0
581,c8049ed8c648ca88,HUAWEI ANE-LX1 | 8.0.0,2021-05-06 12:27:00,spine04,./audio_files/20210506-122759-c8049ed8c648ca88-spine04.wav,0
1396,0ff28e40dc482d96,Xiaomi M2004J19C | 10,2021-10-29 21:30:00,chest02,./audio_files/20211029-213043-0ff28e40dc482d96-chest02.wav,0
858,b60a5492672c26fc,Xiaomi Redmi Note 9 Pro | 10,2021-07-06 11:38:00,chest04,./audio_files/20210706-113851-b60a5492672c26fc-chest04.wav,0
444,2e39c794afea25d7,Xiaomi Mi A2 | 10,2021-04-01 14:45:00,chest02,./audio_files/20210401-144554-2e39c794afea25d7-chest02.wav,2
1685,3e3218fc8d13526b,Xiaomi Redmi Note 9 Pro | 11,2021-12-02 12:24:00,chest02,./audio_files/20211202-122433-3e3218fc8d13526b-chest02.wav,0
1516,817f269cf9d90980,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 13:34:00,spine01,./audio_files/20211117-133447-817f269cf9d90980-spine01.wav,2
577,c8049ed8c648ca88,HUAWEI ANE-LX1 | 8.0.0,2021-05-06 12:27:00,spine02,./audio_files/20210506-122759-c8049ed8c648ca88-spine02.wav,0
1445,341999c6869a5ab2,Xiaomi Redmi Note 9 Pro | 10,2021-11-02 11:18:00,chest03,./audio_files/20211102-111812-341999c6869a5ab2-chest03.wav,0
1708,f7cf7f317692db55,Xiaomi Redmi Note 9 Pro | 11,2021-12-03 11:37:00,spine06,./audio_files/20211203-113724-f7cf7f317692db55-spine06.wav,0
1383,7c714424a99aa337,Xiaomi Redmi Note 9 Pro | 10,2021-10-25 12:21:00,spine02,./audio_files/20211025-122142-7c714424a99aa337-spine02.wav,2
1177,e7691680fdb63767,Xiaomi Redmi Note 9 Pro | 10,2021-09-10 11:18:00,chest01,./audio_files/20210910-111817-e7691680fdb63767-chest01.wav,0
146,ba35918a396c3059,HUAWEI ANE-LX1 | 8.0.0,2019-09-09 16:28:00,spine04,./audio_files/20190909-162816-ba35918a396c3059-spine04.wav,0
949,df18de26601028e4,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:42:00,spine01,./audio_files/20210708-184205-df18de26601028e4-spine01.wav,0
1301,d594cbe6e2461128,Xiaomi Redmi Note 9 Pro | 10,2021-09-15 14:08:00,spine02,./audio_files/20210915-140850-d594cbe6e2461128-spine02.wav,0
141,ba35918a396c3059,HUAWEI ANE-LX1 | 8.0.0,2019-09-09 16:28:00,chest04,./audio_files/20190909-162816-ba35918a396c3059-chest04.wav,0
1705,f7cf7f317692db55,Xiaomi Redmi Note 9 Pro | 11,2021-12-03 11:37:00,spine02,./audio_files/20211203-113724-f7cf7f317692db55-spine02.wav,0
1269,34df4c17cc1ac7e5,Xiaomi Redmi Note 9 Pro | 10,2021-09-15 10:58:00,spine02,./audio_files/20210915-105841-34df4c17cc1ac7e5-spine02.wav,0
553,fc907f84f39fb996,Xiaomi Redmi Note 9 Pro | 10,2021-04-28 14:44:00,spine03,./audio_files/20210428-144427-fc907f84f39fb996-spine03.wav,0
620,6f4d4122d433cc04,Xiaomi Redmi Note 9 Pro | 10,2021-05-19 12:13:00,chest01,./audio_files/20210519-121339-6f4d4122d433cc04-chest01.wav,2
503,6d1edd385a4f3e0b,HUAWEI ANE-LX1 | 8.0.0,2021-04-21 11:19:00,spine02,./audio_files/20210421-111949-6d1edd385a4f3e0b-spine02.wav,0
940,1449f80965ed0aab,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:39:00,spine03,./audio_files/20210708-183927-1449f80965ed0aab-spine03.wav,0
217,f8c7b8c0729977f5,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:41:00,chest01,./audio_files/20190928-124122-f8c7b8c0729977f5-chest01.wav,0
1759,42dcdccf5dac3ac3,Xiaomi M2003J15SC | 10,2021-12-15 19:58:00,spine06,./audio_files/20211215-195818-42dcdccf5dac3ac3-spine06.wav,0
776,6a18a5e8e9ac8272,Xiaomi Redmi Note 9 Pro | 10,2021-07-01 10:34:00,spine01,./audio_files/20210701-103426-6a18a5e8e9ac8272-spine01.wav,0
1034,12d1dfb50eed5eae,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:37:00,spine02,./audio_files/20210713-153755-12d1dfb50eed5eae-spine02.wav,0
746,fa47d547bd94df57,Xiaomi Mi A2 | 10,2021-06-07 15:03:00,spine04,./audio_files/20210607-150328-fa47d547bd94df57-spine04.wav,0
665,72174c2362ec2988,Xiaomi Redmi Note 9 Pro | 10,2021-06-01 12:35:00,chest03,./audio_files/20210601-123507-72174c2362ec2988-chest03.wav,0
765,cc17983b8b7aea1c,HUAWEI ANE-LX1 | 8.0.0,2021-06-29 15:01:00,spine02,./audio_files/20210629-150148-cc17983b8b7aea1c-spine02.wav,0
827,8c71b1cdc6598e55,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 10:53:00,spine01,./audio_files/20210705-105308-8c71b1cdc6598e55-spine01.wav,0
932,02166962562e3fd1,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:21:00,spine03,./audio_files/20210708-182111-02166962562e3fd1-spine03.wav,0
106,9b4c2956e6d4aa4e,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:41:00,spine06,./audio_files/20190827-144115-9b4c2956e6d4aa4e-spine06.wav,0
